index_scraped,Strasse,Nummer,Letter,Postleitzahl,Ort,Anzahl Zimmer,Flaeche m2,Preis CHF,Total,Schweiz,Ausland,Mann,Frau,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90 und mehr,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetrage-ner Partner-schaft,Aufgelöste Partnerschaft
1195_immo,lehenmattstr.,322,,4052,basel,4.0,78,1650,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1289_home,lehenmattstr.,122,,4052,basel,3.0,61,1310,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1285_home,lehenmattstr.,55,,4052,basel,2.0,47,1215,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1575_immo,lehenmattstr.,324,,4052,basel,2.0,52,1045,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1303_immo,lehenmattstr.,303,,4052,basel,2.5,64,1680,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1686_immo,lehenmattstr.,340,,4052,basel,3.0,63,1430,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1326_immo,lehenmattstr.,306,,4052,basel,3.5,93,2130,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1379_immo,lehenmattstr.,306,,4052,basel,2.5,66,1590,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1380_immo,lehenmattstr.,306,,4052,basel,3.5,88,2950,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1348_home,lehenmattstr.,282,,4052,basel,3.5,73,1830,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1829_immo,lehenmattstr.,284,,4052,basel,3.5,81,2750,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1321_home,lehenmattstr.,152,,4052,basel,3.0,67,1590,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1773_immo,lehenmattstr.,198,,4052,basel,2.0,61,1300,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1327_home,lehenmattstr.,310,,4052,basel,3.5,70,1635,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
2095_home,lehenmattstr.,242,,4052,basel,2.0,49,1050,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1360_home,lehenmattstr.,242,,4052,basel,3.5,66,1950,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1320_home,lehenmattstr.,181,,4052,basel,3.5,74,1590,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1304_home,lehenmattstr.,201,,4052,basel,3.0,61,1460,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1366_flat,leimbachstr.,96,,8041,zuerich,4.0,107,3450,7938,5080,2858,4002,3936,620,554,445,411,392,571,761,844,629,497,473,384,295,283,225,215,152,113,74,4186,2877,274,577,0,19,4
1339_flat,leimbachstr.,96,,8041,zuerich,5.0,118,3870,7938,5080,2858,4002,3936,620,554,445,411,392,571,761,844,629,497,473,384,295,283,225,215,152,113,74,4186,2877,274,577,0,19,4
1503_immo,leimenstr.,49,,4051,basel,3.0,85,1900,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
1064_immo,leimenstr.,49,,4051,basel,1.5,44,1190,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
1139_immo,leimenstr.,49,,4051,basel,4.0,80,1700,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
2088_home,leimenstr.,78,a,4051,basel,2.5,65,1770,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
1201_home,leimenstr.,6,,4051,basel,1.0,30,960,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
961_home,leimgruebelstr.,22,a,8052,zuerich,1.5,39,1512,20193,12422,7771,10329,9864,1198,1133,886,822,1229,1697,2009,1784,1666,1377,1319,1209,916,818,676,614,413,283,144,9891,7558,706,1941,1,83,12
1210_home,leonhardsgraben,8,,4051,basel,1.5,40,1315,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
197_flat,leonhardsgraben,8,,4051,basel,2.5,58,1515,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
1207_home,leonhardsstr.,29,,4051,basel,2.0,50,1240,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
473_immo,lerberstr.,30,,3013,bern,6.0,,4290,10971,8928,2043,5320,5651,590,436,325,320,480,1133,1342,1164,932,737,668,585,523,419,339,356,250,228,144,6737,2820,412,948,0,46,8
450_immo,lerchenweg,37,,3012,bern,2.5,67,1680,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
586_immo,lerchenweg,29,,3012,bern,1.5,75,2150,14314,11508,2806,6823,7491,836,550,435,372,612,1543,1970,1554,1150,877,821,839,647,553,507,400,301,195,152,8815,3884,427,1119,1,59,9
673_home,lettenholzstr.,1,,8038,zuerich,2.5,,1930,17497,12497,5000,8333,9164,1057,922,691,623,742,1264,1760,1762,1519,1215,1132,999,860,649,596,596,431,375,304,9408,5686,761,1554,1,79,7
105_flat,lettenweg,113,,4123,allschwil,3.5,73,1590,21374,15295,6079,10324,11050,1182,1038,964,855,910,1192,1430,1602,1557,1533,1524,1476,1294,1077,1109,1022,793,550,266,9024,9010,1207,2060,4,62,7
121_flat,lettenweg,111,,4123,allschwil,3.0,73,1595,21374,15295,6079,10324,11050,1182,1038,964,855,910,1192,1430,1602,1557,1533,1524,1476,1294,1077,1109,1022,793,550,266,9024,9010,1207,2060,4,62,7
1089_home,letzigraben,108,,8047,zuerich,,10,680,20694,15204,5490,10199,10495,1401,1122,792,566,739,1515,2197,2197,1873,1454,1242,1096,924,802,849,658,574,424,269,11002,6850,890,1811,2,118,21
598_home,letzistr.,15,,8006,zuerich,4.5,127,3918,18336,12771,5565,9032,9304,969,756,679,562,889,1732,2331,1840,1581,1327,1276,1020,782,659,608,553,343,252,177,11183,5239,480,1261,1,147,25
1156_home,leuengasse,25,,4057,basel,2.5,55,1450,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
1534_flat,leuengasse,71,-83,8142,uitikon-waldegg,2.5,60,8142,4813,3875,938,2419,2394,284,277,240,215,184,168,259,384,370,387,405,349,289,256,234,205,137,105,65,2035,2165,219,371,1,19,3
1414_flat,leuengasse,71,-83,8142,uitikon-waldegg,3.5,98,8142,4813,3875,938,2419,2394,284,277,240,215,184,168,259,384,370,387,405,349,289,256,234,205,137,105,65,2035,2165,219,371,1,19,3
1461_flat,leuengasse,73,,8142,uitikon-waldegg,2.5,86,2490,4813,3875,938,2419,2394,284,277,240,215,184,168,259,384,370,387,405,349,289,256,234,205,137,105,65,2035,2165,219,371,1,19,3
277_flat,leuengasse,1,,4106,therwil,2.5,71,1790,9950,8162,1788,4822,5128,396,486,528,524,569,438,456,527,613,686,846,836,633,582,559,539,373,246,113,3916,4581,531,905,0,15,2
384_home,leutschenbachstr.,85,,8050,zurich,3.0,95,3350,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
897_home,leutschenbachstr.,46,,8050,zuerich,2.5,60,2450,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
434_home,leutschenbachstr.,50,/50a,8050,zuerich,2.5,62,2100,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
924_home,leutschenbachstr.,42,-wfc301,8050,zuerich,3.5,101,3530,29132,18270,10862,14904,14228,1640,1461,1297,1213,1543,3236,3651,2981,2439,1974,1729,1519,1111,868,724,619,482,370,275,16196,9608,892,2261,3,152,20
2167_home,libellenweg,28,,3006,bern,3.5,,1645,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
634_immo,libellenweg,5,,3006,bern,4.5,,1870,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
1021_flat,liebenauweg,6,,6006,luzern,3.5,81,2000,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
251_home,liebenauweg,7,,6006,luzern,4.0,68,1740,17425,13867,3558,7969,9456,795,744,696,611,764,985,1184,1271,1169,1053,1176,1236,1046,1022,1033,922,787,546,385,7974,6698,1133,1578,2,29,10
1255_immo,liestaleranlage,52,,4052,basel,3.0,63,1475,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1125_immo,liestaleranlage,56,,4052,basel,4.0,74,1650,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
95_flat,liestaleranlage,30,,4052,basel,2.5,75,1570,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1548_flat,limmataustr.,10,,8952,schlieren,3.5,78,1990,19827,10780,9047,10220,9607,1087,937,847,802,1230,1961,2147,1825,1570,1354,1283,1248,911,704,632,461,409,270,149,9330,8082,731,1561,2,97,22
400_home,limmatquai,48,,8001,zuerich,3.5,80,3690,5403,3702,1701,2874,2529,152,129,131,139,296,588,606,495,393,322,387,382,317,277,256,263,138,70,62,3173,1416,169,568,0,65,11
401_home,limmatquai,138,,8001,zuerich,3.0,94,4250,5403,3702,1701,2874,2529,152,129,131,139,296,588,606,495,393,322,387,382,317,277,256,263,138,70,62,3173,1416,169,568,0,65,11
569_home,limmatstr.,27,,8005,zuerich,1.5,32,2190,15382,10386,4996,8496,6886,703,493,416,347,521,1740,2580,1928,1530,1224,1133,909,638,406,312,224,123,91,64,10004,3674,266,1168,2,219,48
144_immo,limmattalstr.,266,,8049,zuerich,4.5,97,2750,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
1573_flat,limmattalstr.,48,,8954,geroldswil,2.5,64,1880,4166,3191,975,2045,2121,213,267,254,206,174,207,245,319,273,300,279,290,279,240,209,181,122,79,29,1705,1846,186,416,0,12,1
822_home,limmattalstr.,351,,8049,zuerich,2.5,54,1550,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
836_home,limmattalstr.,227,,8049,zuerich,2.5,,2460,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
835_home,limmattalstr.,227,,8049,zuerich,2.5,,2420,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
834_home,limmattalstr.,229,,8049,zuerich,3.0,,2360,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
238_immo,limmattalstr.,284,,8049,zuerich,3.0,70,1960,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
1427_flat,limmattalstr.,15,,8049,zuerich,4.5,85,2700,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
2130_immo,lindbergstr.,20,,8404,winterthur,3.5,58,1500,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
2129_immo,lindbergstr.,20,,8404,winterthur,4.0,71,1700,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
2052_immo,lindbergstr.,20,,8404,winterthur,3.0,56,1490,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
2570_home,lindbergstr.,20,,8404,winterthur,3.5,59,1500,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
1608_immo,lindenberg,17,,4058,basel,3.0,,1860,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
2023_home,lindenberg,17,,4058,basel,2.5,102,1876,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
873_flat,lindenfeldring,6,,6032,emmen,1.5,30,1090,7921,4864,3057,3936,3985,445,458,408,364,528,738,692,655,526,461,495,501,457,327,270,247,154,128,67,3628,3334,323,619,0,13,4
2372_immo,lindenhausstr.,15,,6005,luzern,3.5,75,2130,22778,19185,3593,10764,12014,1148,943,781,746,974,1766,2242,1985,1645,1376,1479,1532,1238,1067,1052,995,822,635,352,11661,7731,1278,2034,0,64,9
1374_immo,lindenhofstr.,21,,4052,basel,2.0,50,1440,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
1144_immo,lindenhofstr.,21,,4052,basel,3.0,76,1835,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
414_flat,lindenhofstr.,10,,3048,worblaufen,2.5,67,1430,1801,1381,420,910,891,90,60,78,61,110,132,141,120,134,104,116,132,107,120,114,76,66,32,8,759,797,84,156,0,5,0
652_flat,lindenhofstr.,22,,3048,worblaufen,3.5,,1470,1801,1381,420,910,891,90,60,78,61,110,132,141,120,134,104,116,132,107,120,114,76,66,32,8,759,797,84,156,0,5,0
1085_flat,lindenstr.,7,,8400,winterthur,4.5,,2190,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
421_home,lindenstr.,38,,8008,zuerich,4.5,108,3900,16925,10654,6271,8159,8766,835,606,493,532,630,1418,1993,1801,1495,1342,1222,1047,852,708,658,515,388,229,161,9654,5032,525,1581,1,113,19
1603_flat,lindenstr.,10,,8152,glattbrugg,3.5,,1790,20964,11596,9368,10877,10087,1339,1196,955,819,1041,1940,2429,2239,1853,1430,1234,1135,898,695,580,489,343,238,111,10166,8317,647,1711,0,96,27
874_flat,lindenstr.,34,,6015,luzern,2.5,50,1260,8052,5273,2779,4053,3999,423,431,420,379,536,569,587,592,589,475,546,605,443,394,336,297,221,139,70,3589,3374,381,687,2,18,1
1206_flat,lindenstr.,9,,8307,effretikon,3.5,87,1920,12328,8448,3880,6080,6248,661,605,559,510,720,881,963,979,853,783,862,792,625,520,619,611,435,246,104,5288,5159,612,1241,1,21,6
1143_flat,lindenstraße,16,,8307,effretikon,1.0,30,910,12328,8448,3880,6080,6248,661,605,559,510,720,881,963,979,853,783,862,792,625,520,619,611,435,246,104,5288,5159,612,1241,1,21,6
1856_immo,lindenweg,5,,4052,basel,5.0,141,4850,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
478_home,lintheschergasse,23,,8001,zuerich,4.5,200,,5403,3702,1701,2874,2529,152,129,131,139,296,588,606,495,393,322,387,382,317,277,256,263,138,70,62,3173,1416,169,568,0,65,11
2314_immo,loewengraben,33,,6004,luzern,2.5,85,2140,9445,7274,2171,4533,4912,402,321,383,328,528,892,973,822,735,694,693,580,516,445,367,288,211,158,109,5417,2818,349,815,0,42,3
315_home,loewengrube,9,,6014,luzern,3.0,64,1670,9868,6699,3169,4886,4982,530,517,536,521,663,764,750,715,669,624,666,710,626,460,443,314,208,121,31,4385,4362,400,700,1,16,4
2185_immo,loewengrube,8,,6014,luzern,3.5,77,1520,9868,6699,3169,4886,4982,530,517,536,521,663,764,750,715,669,624,666,710,626,460,443,314,208,121,31,4385,4362,400,700,1,16,4
2359_immo,loewenplatz,9,,6004,luzern,3.5,60,1870,9445,7274,2171,4533,4912,402,321,383,328,528,892,973,822,735,694,693,580,516,445,367,288,211,158,109,5417,2818,349,815,0,42,3
978_flat,loewenplatz,9,,6004,luzern,3.5,,1870,9445,7274,2171,4533,4912,402,321,383,328,528,892,973,822,735,694,693,580,516,445,367,288,211,158,109,5417,2818,349,815,0,42,3
2532_home,loewenstr.,2,,8400,winterthur,3.5,60,2490,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
2506_home,loewenstr.,2,,8400,winterthur,3.0,60,1990,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
2512_home,loewenstr.,2,,8400,winterthur,3.5,60,2090,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
2527_home,loewenstr.,2,,8400,winterthur,3.5,60,2390,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
2523_home,loewenstr.,2,,8400,winterthur,3.5,60,2290,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
2497_home,loewenstr.,2,,8400,winterthur,3.5,60,1890,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
1794_immo,lohweg,8,,4054,basel,1.0,30,1500,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
924_immo,lombachweg,2,,3006,bern,3.5,,2590,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
411_flat,lombachweg,13,,3006,bern,3.5,80,2700,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
408_immo,lombachweg,8,,3006,bern,2.5,63,1390,18851,15242,3609,8814,10037,923,956,907,782,756,1161,1349,1518,1376,1332,1365,1408,1162,967,940,793,528,360,268,9414,6760,843,1729,0,91,13
431_home,lommisweg,24,,8048,zuerich,1.5,,1380,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
1415_flat,loorenstr.,43,,8053,zuerich,4.5,112,2820,11147,8141,3006,5141,6006,559,562,570,443,468,518,680,805,832,808,767,711,570,564,542,665,459,359,265,5062,4243,680,1096,1,54,11
997_home,loorenstr.,31,,8053,zuerich,2.5,101,2095,11147,8141,3006,5141,6006,559,562,570,443,468,518,680,805,832,808,767,711,570,564,542,665,459,359,265,5062,4243,680,1096,1,54,11
650_flat,looslistr.,43,,3027,bern,1.0,30,1000,13359,7821,5538,6611,6748,743,668,607,583,826,1032,1109,972,874,783,875,912,841,663,605,568,362,225,111,6108,5226,686,1300,2,32,3
1014_immo,looslistr.,81,,3027,bern,3.0,,1330,13359,7821,5538,6611,6748,743,668,607,583,826,1032,1109,972,874,783,875,912,841,663,605,568,362,225,111,6108,5226,686,1300,2,32,3
946_immo,lorbeerstr.,6,,3018,bern,4.5,,2400,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
1031_immo,lorrainestr.,52,,3013,bern,1.0,30,1950,10971,8928,2043,5320,5651,590,436,325,320,480,1133,1342,1164,932,737,668,585,523,419,339,356,250,228,144,6737,2820,412,948,0,46,8
905_immo,lorrainestr.,42,,3013,bern,1.0,23,840,10971,8928,2043,5320,5651,590,436,325,320,480,1133,1342,1164,932,737,668,585,523,419,339,356,250,228,144,6737,2820,412,948,0,46,8
903_immo,lorrainestr.,70,,3014,bern,2.5,56,1550,13953,11258,2695,6781,7172,706,538,482,451,772,1485,1729,1433,1170,876,825,878,674,526,431,356,271,212,138,8505,3702,489,1199,0,49,9
1736_home,lothringerstr.,55,,4056,basel,2.0,52,1100,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
186_flat,lothringerstr.,55,,4056,basel,2.0,44,1100,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
1357_immo,lothringerstr.,55,,4056,basel,2.0,43,1100,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
1180_home,lothringerstr.,51,,4056,basel,2.5,66,1530,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
1179_home,lothringerstr.,51,,4056,basel,2.5,66,1450,20921,11730,9191,10331,10590,1049,925,823,733,1180,1826,2213,1935,1665,1400,1386,1407,1123,860,741,590,426,347,292,11195,6756,882,1995,1,83,8
