index_scraped,Strasse,Nummer,Letter,Postleitzahl,Ort,Anzahl Zimmer,Flaeche m2,Preis CHF,Total,Schweiz,Ausland,Mann,Frau,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90 und mehr,Ledig,Verheiratet,Verwitwet,Geschieden,Unverheiratet,In eingetrage-ner Partner-schaft,Aufgelöste Partnerschaft
,ankerstr.,114,/muellerstr.71,8004,zuerich,2.5,61,3700,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,ankerstr.,114,/muellerstr.71,8004,zuerich,3.5,96,5500,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,appenzellerstr.,17,,4055,basel,2.0,61,1440,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,appenzellerstr.,17,,4055,basel,2.0,52,1435,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,aprikosenstr.,30,,8051,zuerich,2.5,60,1800,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
,arbergstr.,5,,8405,winterthur,3.5,100,1890,18295,14588,3707,8826,9469,935,988,1007,965,975,1097,1123,1255,1177,1148,1330,1336,1007,979,929,928,595,352,169,7700,8142,926,1498,1,16,12
,arlesheimerstr.,26,,4053,basel,4.5,135,1700,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,arlesheimerstr.,7,,4053,basel,3.0,74,1760,21396,13168,8228,10499,10897,1100,787,665,685,1050,2011,2377,2066,1586,1330,1430,1417,1226,949,868,665,537,394,253,11287,7064,917,2027,1,89,11
,arnoldboecklin-str.,29,,4051,basel,5.5,150,3590,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,asterweg,16,,3004,bern,3.0,,1580,3626,2957,669,1733,1893,197,177,164,142,199,285,320,306,288,254,281,279,183,160,125,94,78,57,37,2019,1099,136,356,0,11,5
,asterweg,20,,3004,bern,3.5,90,1950,3626,2957,669,1733,1893,197,177,164,142,199,285,320,306,288,254,281,279,183,160,125,94,78,57,37,2019,1099,136,356,0,11,5
,asylstr.,125,,8032,zuerich,1.0,20,1950,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
,asylstr.,125,,8032,zuerich,1.0,22,1690,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
,asylstr.,125,,8032,zuerich,2.5,40,2200,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
,asylstr.,11,,8032,zuerich,1.5,40,2250,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
,asylstr.,125,,8032,zuerich,1.0,15,1590,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
,asylstr.,11,,8032,zuerich,3.5,90,3975,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
,attenhoferstr.,17,,8032,zuerich,3.5,135,5380,17958,12875,5083,8544,9414,889,792,720,624,784,1337,1779,1658,1458,1322,1355,1140,900,822,716,628,447,337,250,10064,5638,652,1471,3,111,19
,auberg,10,,4051,basel,4.0,102,2235,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,auenrainstr.,18,,8406,winterthur,1.0,25,970,13587,9203,4384,6879,6708,772,755,695,595,898,1240,1311,1196,1020,938,947,875,751,501,402,324,215,109,43,6789,5202,411,1152,1,28,4
,auenrainstr.,18,,8406,winterthur,1.0,26,890,13587,9203,4384,6879,6708,772,755,695,595,898,1240,1311,1196,1020,938,947,875,751,501,402,324,215,109,43,6789,5202,411,1152,1,28,4
,aufdemhummel,45,,4059,basel,6.5,165,7500,6596,5033,1563,3137,3459,351,479,427,350,275,150,245,364,475,522,531,498,405,376,344,292,218,155,139,2789,2976,373,430,0,27,1
,aufderlyss,16,,4051,basel,4.0,112,2321,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,augustinergasse,50,,8001,zuerich,2.5,55,2750,5403,3702,1701,2874,2529,152,129,131,139,296,588,606,495,393,322,387,382,317,277,256,263,138,70,62,3173,1416,169,568,0,65,11
,auhofstr.,5,,8051,zuerich,2.0,63,1660,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
,auhofstr.,24,,8051,zuerich,1.0,30,1048,22582,13610,8972,11159,11423,1290,1151,952,928,1417,2166,2292,1894,1722,1419,1384,1313,1115,914,758,632,542,403,290,10968,8130,1017,2383,2,67,15
,ausserdorfstr.,48,,8052,zuerich,2.5,65,2020,20193,12422,7771,10329,9864,1198,1133,886,822,1229,1697,2009,1784,1666,1377,1319,1209,916,818,676,614,413,283,144,9891,7558,706,1941,1,83,12
,ausserdorfstr.,48,,8052,zuerich,3.5,86,2540,20193,12422,7771,10329,9864,1198,1133,886,822,1229,1697,2009,1784,1666,1377,1319,1209,916,818,676,614,413,283,144,9891,7558,706,1941,1,83,12
,ausserdorfstr.,48,,8052,zuerich,2.5,69,2530,20193,12422,7771,10329,9864,1198,1133,886,822,1229,1697,2009,1784,1666,1377,1319,1209,916,818,676,614,413,283,144,9891,7558,706,1941,1,83,12
,ausserdorfstr.,48,,8052,zuerich,2.5,76,2160,20193,12422,7771,10329,9864,1198,1133,886,822,1229,1697,2009,1784,1666,1377,1319,1209,916,818,676,614,413,283,144,9891,7558,706,1941,1,83,12
,austr.,54,,4051,basel,2.0,60,1490,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,austr.,99,,4051,basel,2.0,56,1430,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,austr.,43,,8045,zuerich,3.0,,1954,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
,austr.,60,,4051,basel,2.5,100,2750,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,austr.,73,,4051,basel,3.0,,1500,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,austr.,110,,4051,basel,7.0,220,5600,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,austr.,60,,8045,zuerich,2.5,51,1910,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
,austr.,128,,4051,basel,2.0,55,1595,9454,6096,3358,4616,4838,358,318,274,282,383,726,895,817,699,652,690,674,564,456,473,432,309,233,219,4881,2979,499,1013,2,71,9
,austr.,60,,8045,zuerich,2.0,51,1910,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
,bachlettenstr.,37,,4054,basel,2.0,48,1390,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,bachlettenstr.,41,,4054,basel,3.5,120,3350,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,bachlettenstr.,37,,4054,basel,2.0,70,1390,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,bachlettenstr.,37,,4054,basel,1.5,46,1160,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,bachlettenstr.,37,,4054,basel,1.0,25,1030,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,bachlettenstr.,39,,4054,basel,3.0,78,1735,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,bachlettenstr.,39,,4054,basel,3.0,60,1726,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,bachlettenstr.,31,,4054,basel,1.0,82,1990,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,bachlettenstr.,31,,4054,basel,3.0,78,1960,18804,14238,4566,8709,10095,922,893,834,705,780,1113,1422,1368,1320,1228,1316,1446,1291,1037,951,849,574,473,282,8936,7006,938,1846,0,68,10
,bachmannweg,1,/1a,8046,zuerich,3.5,96,2320,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
,bachmannweg,7,,8046,zuerich,3.5,96,2360,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
,bachmannweg,41,,8046,zuerich,2.5,71,1830,25505,17085,8420,12680,12825,1487,1594,1295,1137,1592,2075,2308,2106,2057,1764,1594,1511,1196,989,849,741,585,414,211,12534,9620,992,2259,3,80,16
,bachmattstr.,25,,8048,zuerich,3.0,,2130,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,bachtelstr.,5,,8400,winterthur,4.5,,2500,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,bachtelstr.,22,,8400,winterthur,4.5,96,2380,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,bachtobelstr.,103,,8045,zuerich,2.5,90,2500,11246,7783,3463,5771,5475,580,610,534,453,617,1076,1249,1095,927,829,728,620,478,350,343,279,232,144,102,6392,3656,327,794,1,70,6
,badenerstr.,565,,8048,zuerich,2.5,53,2070,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,badenerstr.,250,,8004,zuerich,1.5,25,2000,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,286,,8004,zuerich,,,500,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,531,,8048,zuerich,1.5,29,1280,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,badenerstr.,362,,8004,zuerich,1.0,12,1350,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,709,,8048,zuerich,1.0,17,1400,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,badenerstr.,294,,8004,zuerich,3.5,61,2593,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,739,,8048,zuerich,4.0,,2350,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,badenerstr.,370,,8004,zuerich,3.5,65,2650,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,425,,8003,zuerich,,,950,20458,13644,6814,10342,10116,1102,801,605,512,727,2464,3465,2618,1888,1369,1179,990,828,606,493,349,218,154,90,13632,4694,384,1587,1,137,21
,badenerstr.,434,,8004,zuerich,2.0,58,1925,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,434,,8004,zuerich,1.0,80,3500,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,595,,8048,zuerich,4.0,105,4390,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,badenerstr.,250,,8004,zuerich,2.5,58,2900,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,250,,8004,zuerich,3.5,74,4200,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,362,,8004,zuerich,1.0,12,1800,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,581,,8048,zuerich,2.5,75,2300,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,badenerstr.,362,,8004,zuerich,1.0,10,1200,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,414,,8004,zuerich,1.5,48,2100,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,427,,8003,zuerich,2.0,56,,20458,13644,6814,10342,10116,1102,801,605,512,727,2464,3465,2618,1888,1369,1179,990,828,606,493,349,218,154,90,13632,4694,384,1587,1,137,21
,badenerstr.,529,,8048,zuerich,3.5,88,3030,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,badenerstr.,531,,8048,zuerich,2.5,49,1935,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,badenerstr.,743,,8048,zuerich,2.0,,1361,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,badenerstr.,739,,8048,zuerich,4.0,,2450,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,badenerstr.,713,,8048,zuerich,2.5,74,2355,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,badenerstr.,362,,8004,zuerich,2.5,55,2500,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,badenerstr.,753,,8048,zuerich,3.5,78,2100,29427,18910,10517,15040,14387,1623,1171,1025,952,1412,2852,3659,3091,2468,1986,1787,1777,1365,1038,927,841,694,500,259,15729,9650,1139,2688,2,185,34
,baderstr.,21,,8400,winterthur,3.5,,1890,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,baderstr.,21,,8400,winterthur,3.5,67,1890,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,baeckerstr.,12,,8400,winterthur,1.5,35,1950,40541,31889,8652,19923,20618,1972,1774,1706,1554,2258,4048,4257,3338,2832,2529,2738,2590,2036,1640,1453,1299,1073,827,617,21350,13547,1903,3606,1,117,17
,baeckerstr.,34,,8004,zuerich,1.0,25,1970,26839,16829,10010,14451,12388,1043,728,579,548,1247,3637,4371,3269,2487,1975,1810,1438,1110,826,648,462,307,208,146,17458,5920,624,2521,4,252,59
,baendlistr.,62,,8064,zuerich,2.0,52,1820,3737,2288,1449,1892,1845,161,190,215,194,288,298,306,304,269,256,255,170,151,174,143,148,90,74,51,1802,1412,181,315,1,21,5
,baerenfelserstr.,11,,4057,basel,2.5,60,1310,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,baerenfelserstr.,11,,4057,basel,3.0,64,1590,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,baerenfelserstr.,11,,4057,basel,2.0,57,1290,27037,13502,13535,13886,13151,1261,1128,1065,1012,1442,2371,2801,2479,2020,1793,1816,1864,1643,1280,1045,809,599,384,225,13762,9248,1098,2802,5,100,19
,baerenplatz,27,kaefiggaesschen26,3011,bern,3.0,101,3700,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,baerenplatz,9,,3011,bern,2.0,39,1660,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,baerenplatz,9,,3011,bern,3.0,84,2990,4787,3838,949,2468,2319,198,92,76,64,189,588,709,518,394,334,318,314,259,189,197,155,107,57,29,3029,1114,127,478,0,33,6
,baeulistr.,35,,8049,zuerich,3.5,90,3180,23603,17612,5991,11546,12057,1337,1239,997,860,1216,1578,1958,2176,1907,1677,1590,1393,1169,1019,978,941,699,517,352,12444,8017,1072,1929,1,123,17
,baeumlihofstr.,92,,4058,basel,2.0,54,1495,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
,baeumlihofstr.,92,,4058,basel,2.5,64,1500,25949,15973,9976,12917,13032,1401,1212,1036,988,1187,2099,2639,2512,2015,1573,1655,1609,1395,1203,1092,915,681,442,295,12920,9307,1161,2457,3,92,9
,baeumlistr.,3,,8404,winterthur,4.5,95,3130,20348,14516,5832,10184,10164,1280,1153,1082,937,1106,1611,1861,1820,1552,1364,1236,1268,1040,815,788,634,429,243,129,9861,8067,702,1665,1,42,8
,bahnhoeheweg,44,,3018,bern,4.0,,1614,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
,bahnhoeheweg,28,,3018,bern,2.5,60,1500,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
,bahnhoeheweg,36,,3018,bern,2.5,,1340,17925,11755,6170,8625,9300,952,885,757,690,991,1377,1462,1335,1183,1059,1120,1209,1021,848,793,825,621,487,310,8245,6601,1113,1920,0,39,7
,bahnstr.,99,,3008,bern,3.5,71,1580,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
,bahnstr.,99,,3008,bern,3.5,50,1580,10267,7574,2693,5089,5178,511,462,403,325,595,1199,1274,922,832,699,635,595,473,322,317,254,186,145,118,6117,2961,378,753,3,42,12
,balberstr.,68,,8038,zuerich,4.0,67,2035,17497,12497,5000,8333,9164,1057,922,691,623,742,1264,1760,1762,1519,1215,1132,999,860,649,596,596,431,375,304,9408,5686,761,1554,1,79,7
,baldeggerstr.,58,,4052,basel,3.0,89,2230,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,baldeggerstr.,30,,4052,basel,2.5,59,1425,21373,13875,7498,9950,11423,1037,898,821,705,850,1359,1769,1761,1595,1453,1353,1424,1143,1030,1025,1023,899,676,552,9700,7905,1486,2153,3,115,11
,balgriststr.,40,,8008,zuerich,1.0,17,120,16925,10654,6271,8159,8766,835,606,493,532,630,1418,1993,1801,1495,1342,1222,1047,852,708,658,515,388,229,161,9654,5032,525,1581,1,113,19
,balmweg,29,,3007,bern,3.0,84,1600,15835,12171,3664,7728,8107,855,589,451,383,809,1899,2342,1732,1278,1006,974,893,665,534,494,369,265,157,140,9910,4177,442,1221,1,68,16
,balthasarstr.,19,,3027,bern,3.5,70,1430,13359,7821,5538,6611,6748,743,668,607,583,826,1032,1109,972,874,783,875,912,841,663,605,568,362,225,111,6108,5226,686,1300,2,32,3
,bartenheimerstr.,24,,4055,basel,1.0,17,875,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,bartenheimerstr.,45,,4055,basel,2.0,43,1290,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,bartenheimerstr.,35,,4055,basel,2.0,55,1180,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,bartenheimerstr.,12,,4055,basel,1.5,,1200,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,bartenheimerstr.,16,,4055,basel,3.0,65,1590,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,bartenheimerstr.,45,,4055,basel,2.0,44,1260,21957,13699,8258,10500,11457,1105,1030,821,854,1124,1778,2099,1800,1568,1369,1558,1543,1320,987,913,762,579,471,276,11158,7244,1065,2392,4,84,10
,baselstr.,80,,6003,luzern,3.5,75,1540,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,baselstr.,43,,6003,luzern,3.0,55,1430,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,baselstr.,47,,6003,luzern,1.0,21,780,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,baselstr.,22,,6003,luzern,2.0,67,1410,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,baselstr.,43,,6003,luzern,4.0,66,1580,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,baselstr.,43,,6003,luzern,4.0,66,1680,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,baselstr.,67,,6003,luzern,2.0,,940,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,baselstr.,67,,6003,luzern,4.0,,1520,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
,baselstr.,30,,6003,luzern,1.0,18,990,16950,11761,5189,8570,8380,675,446,383,564,1397,2447,2346,1669,1144,998,963,980,791,614,533,392,318,180,110,10712,4239,512,1414,1,62,10
